loan_int_rate,loan_percent_income,person_cred_hist_length,income_to_age_ratio,loan_amt_to_income_ratio,emp_length_to_age_ratio,person_home_ownership_MORTGAGE,person_home_ownership_OTHER,person_home_ownership_OWN,person_home_ownership_RENT,loan_intent_DEBTCONSOLIDATION,loan_intent_EDUCATION,loan_intent_HOMEIMPROVEMENT,loan_intent_MEDICAL,loan_intent_PERSONAL,loan_intent_VENTURE,loan_status
7.14,0.25,2,1773.9130434782608,0.2450980392156862,0.1304347826086956,True,False,False,False,False,False,False,True,False,False,0
11.86,0.08,12,2700.0,0.0833333333333333,0.25,False,False,False,True,False,False,True,False,False,False,1
11.36,0.09,2,2352.0,0.0905797101449275,0.0869565217391304,False,False,False,True,False,False,False,False,True,False,0
15.68,0.2,16,1416.6666666666667,0.196078431372549,0.0555555555555555,True,False,False,False,False,False,False,True,False,False,1
15.57,0.46,16,1459.4594594594594,0.4629629629629629,0.5675675675675675,True,False,False,False,True,False,False,False,False,False,1
8.9,0.1,2,1916.6666666666667,0.1043478260869565,0.0,False,False,False,True,False,False,False,False,True,False,0
10.62,0.15,2,1434.7826086956522,0.1515151515151515,0.217391304347826,False,False,False,True,False,False,False,False,True,False,0
10.99,0.19,4,1826.0869565217392,0.1904761904761904,0.3043478260869565,True,False,False,False,False,True,False,False,False,False,0
14.54,0.13,13,1311.975,0.125764591550906,0.425,False,False,False,True,False,False,False,False,True,False,1
14.84,0.18,13,1533.3333333333333,0.1793478260869565,0.0833333333333333,False,False,False,True,False,False,False,True,False,False,1
12.53,0.17,17,1230.7692307692307,0.175,0.0769230769230769,False,False,False,True,False,False,False,True,False,False,0
15.95,0.16,2,1200.0,0.16,0.0,False,False,False,True,False,False,True,False,False,False,1
11.36,0.07,11,3170.2702702702704,0.0852514919011082,0.3243243243243243,True,False,False,False,False,False,False,True,False,False,1
6.03,0.07,12,2848.8372093023254,0.0746938775510204,0.0930232558139534,True,False,False,False,False,True,False,False,False,False,0
11.48,0.25,11,555.5555555555555,0.25375,0.0,False,False,False,True,False,False,False,False,True,False,1
19.29,0.09,3,1983.9130434782608,0.0876616261231645,0.0,False,False,False,True,True,False,False,False,False,False,1
13.49,0.36,4,1909.090909090909,0.3571428571428571,0.2727272727272727,True,False,False,False,False,True,False,False,False,False,0
17.49,0.11,14,1538.4615384615386,0.1133333333333333,0.1794871794871795,False,False,True,False,False,False,False,False,False,True,0
7.51,0.15,2,1545.4545454545455,0.1463235294117647,0.1363636363636363,False,False,False,True,True,False,False,False,False,False,1
5.42,0.24,12,1500.0,0.24,0.05,True,False,False,False,False,False,True,False,False,False,0
15.21,0.05,17,2842.1052631578946,0.0462962962962962,0.0789473684210526,False,False,False,True,False,False,False,False,True,False,1
12.87,0.15,3,1130.4347826086955,0.1538461538461538,0.0434782608695652,False,False,False,True,False,False,False,False,True,False,1
11.36,0.12,3,1600.0,0.11875,0.08,True,False,False,False,True,False,False,False,False,False,0
13.49,0.15,4,1460.8695652173913,0.1488095238095238,0.1304347826086956,False,False,False,True,False,False,False,False,False,True,0
13.98,0.19,16,1472.2222222222222,0.1886792452830188,0.1388888888888889,True,False,False,False,False,False,True,False,False,False,1
11.36,0.08,3,2092.153846153846,0.0827266710787558,0.3846153846153846,False,False,False,True,False,False,False,True,False,False,0
7.74,0.1,3,1692.4615384615386,0.1022634305972184,0.0769230769230769,False,False,False,True,False,False,False,True,False,False,0
8.49,0.28,2,1600.0,0.275,0.0,False,False,True,False,False,False,False,True,False,False,0
15.99,0.25,12,875.6756756756756,0.2469135802469135,0.0,False,False,True,False,False,True,False,False,False,False,0
11.22,0.16,3,1200.0,0.16,0.2,False,False,False,True,True,False,False,False,False,False,0
12.99,0.19,14,585.3658536585366,0.1875,0.073170731707317,False,False,True,False,False,True,False,False,False,False,0
10.51,0.03,3,4919.5,0.0338787817190093,0.0,False,False,False,True,True,False,False,False,False,False,1
18.39,0.12,14,6616.216216216216,0.1429738562091503,0.5405405405405406,True,False,False,False,False,False,False,True,False,False,1
11.36,0.08,2,2347.826086956521,0.0833333333333333,0.3043478260869565,False,False,False,True,False,True,False,False,False,False,1
9.91,0.16,17,306.1224489795918,0.16,0.1224489795918367,False,False,False,True,False,True,False,False,False,False,1
7.51,0.32,14,641.025641025641,0.32,0.4102564102564102,False,False,True,False,False,False,False,False,True,False,0
15.33,0.08,15,1551.7948717948718,0.0991407799074686,0.1538461538461538,False,False,False,True,False,False,False,True,False,False,1
11.36,0.15,2,615.3846153846154,0.153125,0.0384615384615384,False,False,False,True,False,False,False,False,False,True,1
5.79,0.2,2,1632.0,0.196078431372549,0.0,True,False,False,False,False,False,True,False,False,False,0
12.23,0.13,3,1772.7272727272727,0.1282051282051282,0.0909090909090909,False,False,False,True,False,False,False,True,False,False,1
7.66,0.17,4,1292.608695652174,0.1681802892700975,0.0869565217391304,False,False,False,True,True,False,False,False,False,False,0
12.18,0.06,4,3083.333333333333,0.0608108108108108,0.0,False,False,False,True,False,False,False,False,True,False,0
11.36,0.09,4,3991.304347826087,0.1089324618736383,0.3043478260869565,False,False,False,True,False,False,False,True,False,False,1
11.86,0.13,4,1666.6666666666667,0.125,0.25,False,False,True,False,False,False,False,True,False,False,0
10.0,0.04,13,1222.3333333333333,0.0409053722388873,0.0277777777777777,True,False,False,False,False,False,False,True,False,False,1
10.38,0.05,11,2857.1428571428573,0.05,0.4285714285714285,True,False,False,False,False,False,False,False,True,False,0
11.46,0.1,2,4347.826086956522,0.1,0.0,False,False,False,True,False,False,False,False,True,False,0
9.99,0.13,11,2916.6666666666665,0.1285714285714285,0.0833333333333333,True,False,False,False,False,True,False,False,False,False,0
13.99,0.13,4,1583.3333333333333,0.131578947368421,0.3333333333333333,False,False,False,True,False,False,False,True,False,False,0
12.92,0.15,3,1700.0,0.1470588235294117,0.0416666666666666,True,False,False,False,False,True,False,False,False,False,0
11.86,0.17,2,1200.0,0.1666666666666666,0.16,False,False,False,True,False,True,False,False,False,False,0
11.14,0.14,13,194.59459459459455,0.1388888888888889,0.0,False,False,False,True,False,False,False,False,False,True,0
13.99,0.26,2,704.0,0.2556818181818182,0.0,False,False,False,True,False,False,False,False,True,False,1
16.7,0.07,2,3054.5454545454545,0.0714285714285714,0.2727272727272727,False,False,False,True,True,False,False,False,False,False,1
14.59,0.08,11,1500.0,0.08,0.025,True,False,False,False,False,False,False,False,False,True,0
10.0,0.16,2,1404.5454545454545,0.1618122977346278,0.1363636363636363,False,False,False,True,False,False,False,False,False,True,0
15.96,0.21,13,800.0,0.2083333333333333,0.0555555555555555,False,False,False,True,False,False,False,True,False,False,0
11.14,0.17,2,1250.0,0.1666666666666666,0.0,False,False,False,True,False,True,False,False,False,False,0
12.99,0.14,4,1953.952380952381,0.1389125825555041,0.0952380952380952,True,False,False,False,True,False,False,False,False,False,0
8.49,0.17,2,1130.4347826086955,0.173076923076923,0.1304347826086956,False,False,False,True,False,False,False,True,False,False,1
15.21,0.14,12,469.4693877551021,0.1412797774300121,0.1224489795918367,False,False,False,True,False,False,False,False,True,False,0
13.72,0.18,4,1217.391304347826,0.1785714285714285,0.1739130434782608,False,False,False,True,True,False,False,False,False,False,1
10.46,0.07,14,2918.9189189189187,0.074074074074074,0.4324324324324324,False,False,False,True,False,True,False,False,False,False,1
14.96,0.25,17,800.0,0.25,0.05,False,False,False,True,True,False,False,False,False,False,1
11.49,0.18,11,730.7027027027027,0.1849386003846723,0.054054054054054,False,False,False,True,False,False,False,False,False,True,0
10.99,0.25,12,711.1111111111111,0.25,0.0,False,False,False,True,True,False,False,False,False,False,0
17.93,0.07,13,6630.434782608696,0.0655737704918032,0.4782608695652174,True,False,False,False,False,False,False,False,False,True,0
14.09,0.04,2,2076.923076923077,0.0444444444444444,0.0769230769230769,False,False,False,True,False,False,True,False,False,False,1
11.36,0.15,4,1545.4545454545455,0.1470588235294117,0.2727272727272727,False,False,False,True,False,False,False,False,True,False,1
11.49,0.15,2,1296.0,0.1512345679012345,0.08,False,False,False,True,False,False,False,True,False,False,1
16.89,0.11,15,2000.0,0.1081081081081081,0.0,False,False,False,True,False,True,False,False,False,False,1
11.36,0.18,4,1147.8260869565215,0.1818181818181818,0.0,False,False,False,True,False,False,False,False,True,False,0
7.51,0.2,4,1750.0,0.2023809523809523,0.125,True,False,False,False,False,False,False,True,False,False,0
10.33,0.17,3,1363.6363636363635,0.1666666666666666,0.0,False,False,False,True,False,True,False,False,False,False,0
11.48,0.1,3,1739.1304347826087,0.1,0.0434782608695652,True,False,False,False,False,True,False,False,False,False,0
17.74,0.24,17,944.4444444444443,0.2352941176470588,0.0,False,False,False,True,False,False,True,False,False,False,1
7.49,0.2,16,1617.1052631578948,0.2034174125305126,0.1578947368421052,False,False,True,False,False,False,False,False,False,True,0
11.36,0.25,12,540.6486486486486,0.2499500099980004,0.0,False,False,False,True,True,False,False,False,False,False,0
7.42,0.05,3,3302.4,0.0545058139534883,0.24,False,False,False,True,True,False,False,False,False,False,0
11.36,0.06,14,2934.782608695652,0.0592592592592592,0.1521739130434782,False,False,False,True,False,False,False,False,False,True,0
10.08,0.13,3,1538.4615384615386,0.13,0.3846153846153846,True,False,False,False,False,False,False,False,False,True,0
9.88,0.17,16,1395.3488372093022,0.1666666666666666,0.627906976744186,True,False,False,False,False,False,True,False,False,False,0
8.49,0.31,17,729.7297297297297,0.3148148148148148,0.054054054054054,False,False,False,True,False,False,True,False,False,False,1
11.49,0.19,3,1818.1818181818185,0.1875,0.1363636363636363,True,False,False,False,True,False,False,False,False,False,0
6.62,0.12,2,1666.6666666666667,0.12125,0.0,False,False,False,True,False,True,False,False,False,False,0
9.99,0.11,14,3230.769230769231,0.1111111111111111,0.0769230769230769,True,False,False,False,False,False,False,True,False,False,0
6.76,0.03,3,1666.6666666666667,0.025,0.25,False,False,True,False,False,False,False,False,False,True,0
14.93,0.19,11,1500.0,0.1851851851851851,0.0277777777777777,True,False,False,False,False,False,False,True,False,False,1
16.29,0.16,12,1297.2972972972973,0.15625,0.081081081081081,False,False,False,True,False,False,False,True,False,False,0
7.9,0.1,2,2269.714285714286,0.1007049345417925,0.238095238095238,False,False,False,True,True,False,False,False,False,False,0
6.76,0.1,3,1640.16,0.097551458394303,0.36,False,False,True,False,False,False,False,False,False,True,0
10.25,0.17,11,2926.829268292683,0.1666666666666666,0.1951219512195122,True,False,False,False,False,False,False,True,False,False,0
11.36,0.12,2,1818.1818181818185,0.12,0.2727272727272727,True,False,False,False,False,False,False,False,True,False,0
11.36,0.24,17,908.108108108108,0.238095238095238,0.081081081081081,False,False,False,True,False,False,False,False,True,False,0
12.21,0.09,4,2108.695652173913,0.0927835051546391,0.0,False,False,False,True,True,False,False,False,False,False,0
7.9,0.17,13,2740.0,0.1678832116788321,0.04,True,False,False,False,False,False,False,True,False,False,0
14.5,0.2,15,2021.1891891891887,0.2005776636713735,0.2162162162162162,False,False,False,True,False,False,True,False,False,False,0
12.99,0.11,4,1782.608695652174,0.1097560975609756,0.2608695652173913,False,False,False,True,False,False,False,False,True,False,0
14.59,0.15,4,1619.047619047619,0.1470588235294117,0.0952380952380952,False,False,False,True,False,False,False,False,True,False,1
15.33,0.14,4,1318.1818181818182,0.1379310344827586,0.2272727272727272,False,False,False,True,False,True,False,False,False,False,1
11.99,0.07,4,1666.6666666666667,0.075,0.2083333333333333,True,False,False,False,True,False,False,False,False,False,0
6.92,0.17,3,1208.5,0.1723900151703213,0.1666666666666666,False,False,False,True,False,True,False,False,False,False,1
16.29,0.14,16,1825.0,0.1366438356164383,0.05,False,False,False,True,False,False,False,False,False,True,1
15.62,0.13,15,953.8461538461538,0.1344086021505376,0.0256410256410256,False,False,False,True,False,True,False,False,False,False,1
6.99,0.12,4,1909.090909090909,0.119047619047619,0.2272727272727272,True,False,False,False,False,False,False,False,False,True,0
11.36,0.08,16,1550.0,0.0774193548387096,0.125,False,False,True,False,True,False,False,False,False,False,0
16.4,0.1,2,4166.666666666667,0.1,0.1666666666666666,False,False,False,True,False,False,True,False,False,False,0
14.91,0.02,14,3416.6666666666665,0.0203252032520325,0.0277777777777777,True,False,False,False,True,False,False,False,False,False,1
11.49,0.23,2,872.7272727272727,0.2291666666666666,0.2727272727272727,False,False,False,True,False,False,False,False,True,False,1
6.62,0.15,13,2195.121951219512,0.1466666666666666,0.5609756097560976,True,False,False,False,False,False,False,False,False,True,0
14.26,0.29,4,2000.0,0.2857142857142857,0.238095238095238,False,True,False,False,True,False,False,False,False,False,0
7.68,0.12,4,1752.5217391304348,0.1240448546194303,0.0434782608695652,True,False,False,False,False,True,False,False,False,False,0
7.49,0.16,3,1304.3478260869565,0.16,0.2608695652173913,False,False,False,True,False,True,False,False,False,False,0
9.88,0.19,3,1863.636363636364,0.1890243902439024,0.0,True,False,False,False,True,False,False,False,False,False,0
5.99,0.06,17,3111.1111111111118,0.0583928571428571,0.2222222222222222,False,False,False,True,False,True,False,False,False,False,0
15.33,0.24,4,1708.3333333333333,0.2439024390243902,0.375,False,False,True,False,False,False,True,False,False,False,0
7.9,0.05,17,4675.0,0.053475935828877,0.0,True,False,False,False,True,False,False,False,False,False,0
15.68,0.28,2,1619.047619047619,0.2823529411764706,0.1428571428571428,False,True,False,False,False,False,False,False,False,True,1
10.14,0.33,3,1818.1818181818185,0.325625,0.0454545454545454,True,False,False,False,False,True,False,False,False,False,0
13.57,0.2,2,1250.0,0.2,0.0,True,False,False,False,True,False,False,False,False,False,0
16.0,0.2,3,1818.1818181818185,0.2,0.0454545454545454,True,False,False,False,False,False,False,False,True,False,0
14.59,0.14,2,1500.0,0.1388888888888889,0.0833333333333333,False,False,False,True,True,False,False,False,False,False,1
13.57,0.14,3,1826.0869565217392,0.1369047619047619,0.0434782608695652,True,False,False,False,False,False,False,False,True,False,0
8.59,0.1,12,1380.857142857143,0.1034554107179805,0.6190476190476191,False,False,False,True,False,False,False,False,False,True,1
6.03,0.15,4,1782.608695652174,0.1463414634146341,0.3043478260869565,True,False,False,False,False,True,False,False,False,False,0
15.62,0.03,12,3729.7297297297296,0.0289855072463768,0.5135135135135135,True,False,False,False,False,True,False,False,False,False,0
11.71,0.34,3,1669.5652173913045,0.3385416666666667,0.217391304347826,False,False,False,True,False,True,False,False,False,False,1
6.03,0.24,2,1909.090909090909,0.238095238095238,0.2727272727272727,False,False,True,False,False,False,False,False,True,False,0
19.13,0.31,11,1256.4102564102564,0.3096938775510204,0.0,False,False,False,True,True,False,False,False,False,False,1
17.99,0.28,16,1463.4146341463415,0.28,0.073170731707317,True,False,False,False,False,False,False,False,True,False,0
14.09,0.12,11,1020.8333333333334,0.1224489795918367,0.0416666666666666,False,False,False,True,False,True,False,False,False,False,1
5.79,0.19,3,923.0769230769232,0.1875,0.1923076923076923,False,False,False,True,False,False,False,False,False,True,0
12.98,0.1,2,2181.818181818182,0.1,0.0,False,False,False,True,True,False,False,False,False,False,0
9.91,0.15,4,1276.3636363636365,0.1495726495726495,0.0,False,False,False,True,False,False,False,True,False,False,1
15.68,0.16,14,1363.1666666666667,0.1630191139911154,0.0833333333333333,True,False,False,False,True,False,False,False,False,False,1
10.75,0.59,2,1952.571428571429,0.5914057165154619,0.238095238095238,True,False,False,False,False,False,False,False,False,True,0
7.74,0.2,3,1828.1739130434785,0.2021499238964992,0.3043478260869565,True,False,False,False,False,True,False,False,False,False,0
11.11,0.53,3,1750.0,0.5297619047619048,0.3333333333333333,True,False,False,False,True,False,False,False,False,False,0
12.99,0.11,4,1714.2857142857142,0.1111111111111111,0.238095238095238,False,False,False,True,False,False,True,False,False,False,1
10.99,0.4,12,857.1428571428571,0.3988095238095238,0.3061224489795918,True,False,False,False,False,True,False,False,False,False,0
5.42,0.12,2,1818.1818181818185,0.12,0.0454545454545454,True,False,False,False,False,True,False,False,False,False,0
11.14,0.13,3,1600.0,0.1302083333333333,0.125,False,False,False,True,True,False,False,False,False,False,0
6.91,0.44,17,428.57142857142856,0.4444444444444444,0.0714285714285714,False,False,False,True,False,False,False,False,False,True,1
7.51,0.08,2,2000.0,0.0833333333333333,0.2857142857142857,True,False,False,False,False,True,False,False,False,False,0
13.85,0.12,3,1700.0,0.1176470588235294,0.2083333333333333,False,False,False,True,False,False,False,True,False,False,0
12.42,0.07,2,2695.6521739130435,0.0725806451612903,0.3043478260869565,False,False,False,True,False,False,False,False,False,True,0
12.61,0.13,3,1236.0,0.1294498381877022,0.04,False,False,False,True,False,False,False,False,False,True,1
11.36,0.14,2,1521.7391304347825,0.1428571428571428,0.1304347826086956,False,False,False,True,False,False,False,True,False,False,0
16.4,0.2,3,918.5,0.1984667029577209,0.125,False,False,False,True,False,False,True,False,False,False,1
12.09,0.12,3,1600.0,0.1175,0.0,False,False,False,True,False,False,False,True,False,False,0
7.14,0.09,11,1487.1,0.0924618384775738,0.325,True,False,False,False,False,False,False,False,False,True,0
11.36,0.16,4,1200.0,0.1649305555555555,0.0,False,False,False,True,False,True,False,False,False,False,0
7.88,0.06,15,1632.65306122449,0.06,0.0,False,False,False,True,False,False,True,False,False,False,1
8.94,0.2,15,1500.0,0.2,0.025,True,False,False,False,False,False,False,True,False,False,0
11.86,0.07,3,2769.230769230769,0.0666666666666666,0.1538461538461538,False,False,False,True,False,False,True,False,False,False,0
12.21,0.09,3,1739.1304347826087,0.0875,0.3043478260869565,True,False,False,False,False,True,False,False,False,False,0
17.43,0.17,2,1363.6363636363635,0.1666666666666666,0.2727272727272727,False,False,False,True,False,False,False,True,False,False,1
10.51,0.09,3,1360.0,0.088235294117647,0.32,True,False,False,False,False,False,True,False,False,False,1
12.98,0.14,3,1521.7391304347825,0.1428571428571428,0.3043478260869565,True,False,False,False,False,True,False,False,False,False,1
14.5,0.2,11,2021.1891891891887,0.2005776636713735,0.2162162162162162,False,False,False,True,False,False,True,False,False,False,0
9.32,0.17,3,1818.1818181818185,0.175,0.2727272727272727,True,False,False,False,True,False,False,False,False,False,0
11.36,0.15,2,1842.8181818181815,0.1541611168664594,0.2727272727272727,True,False,False,False,False,False,False,False,False,True,0
7.66,0.27,4,1818.1818181818185,0.27125,0.3181818181818182,True,False,False,False,False,False,False,False,True,False,0
16.4,0.44,3,1363.6363636363635,0.4416666666666666,0.1818181818181818,False,False,False,True,True,False,False,False,False,False,1
11.36,0.05,2,4375.0,0.0457142857142857,0.2083333333333333,False,False,False,True,False,False,True,False,False,False,0
6.17,0.13,3,1636.3636363636365,0.125,0.2272727272727272,False,False,False,True,False,True,False,False,False,False,0
16.77,0.2,17,945.945945945946,0.2,0.0,False,False,False,True,True,False,False,False,False,False,1
14.96,0.06,14,8333.333333333334,0.0553846153846153,0.358974358974359,True,False,False,False,False,False,False,False,True,False,0
10.62,0.33,14,722.2222222222222,0.3269230769230769,0.0,False,False,False,True,True,False,False,False,False,False,1
15.65,0.05,11,7958.974358974359,0.0483247422680412,0.3333333333333333,True,False,False,False,True,False,False,False,False,False,1
9.62,0.19,4,1138.857142857143,0.188158554942298,0.0952380952380952,False,False,False,True,False,True,False,False,False,False,0
14.17,0.12,2,1478.2608695652175,0.1176470588235294,0.0,True,False,False,False,False,True,False,False,False,False,1
11.49,0.02,4,1750.0,0.0238095238095238,0.3333333333333333,True,False,False,False,False,False,False,False,True,False,0
11.49,0.19,2,1090.909090909091,0.1875,0.0,False,False,False,True,False,True,False,False,False,False,0
7.74,0.12,3,1952.3809523809523,0.1219512195121951,0.238095238095238,False,False,True,False,False,False,False,False,True,False,0
12.21,0.03,16,1487.5,0.0298786181139122,0.0277777777777777,False,False,False,True,False,False,False,True,False,False,1
8.49,0.08,15,1524.3902439024391,0.08,0.4146341463414634,True,False,False,False,False,False,True,False,False,False,0
11.36,0.12,4,2000.0,0.119047619047619,0.0952380952380952,False,False,False,True,False,False,False,False,True,False,1
7.29,0.06,2,1708.3333333333333,0.0609756097560975,0.125,True,False,False,False,False,False,False,False,False,True,0
12.61,0.16,13,862.5,0.1565217391304348,0.05,False,False,False,True,False,False,False,False,True,False,1
7.51,0.19,4,1476.5454545454545,0.1924024134958749,0.2727272727272727,True,False,False,False,False,False,True,False,False,False,1
15.31,0.07,14,2293.0232558139537,0.0786004056795131,0.0,True,False,False,False,False,False,False,True,False,False,1
11.71,0.08,3,5714.285714285715,0.0833333333333333,0.0952380952380952,False,False,False,True,True,False,False,False,False,False,0
14.27,0.16,4,1280.0,0.15625,0.36,False,False,False,True,False,False,False,False,False,True,1
11.36,0.16,3,2400.0,0.1633333333333333,0.16,False,False,False,True,False,False,False,False,True,False,0
12.84,0.14,4,1393.2692307692307,0.1380262249827467,0.0769230769230769,False,False,False,True,False,False,False,False,False,True,0
7.14,0.08,4,2254.1666666666665,0.0831792975970425,0.2083333333333333,False,False,False,True,False,False,False,False,True,False,0
6.54,0.39,4,1714.2857142857142,0.3888888888888889,0.0,True,False,False,False,False,True,False,False,False,False,1
17.27,0.13,2,1714.2857142857142,0.125,0.0476190476190476,False,False,False,True,False,False,False,False,False,True,1
9.62,0.21,4,840.0,0.2142857142857142,0.0,False,False,False,True,True,False,False,False,False,False,0
19.91,0.31,4,654.5454545454545,0.3055555555555556,0.0,False,False,False,True,False,False,True,False,False,False,1
7.9,0.08,14,1545.4545454545455,0.075735294117647,0.1590909090909091,False,False,False,True,False,True,False,False,False,False,0
5.99,0.1,3,1749.52,0.1028853628423796,0.0,False,False,False,True,True,False,False,False,False,False,0
13.92,0.15,16,3351.3513513513512,0.1532258064516129,0.1081081081081081,True,False,False,False,False,False,True,False,False,False,0
17.74,0.13,17,1026.3157894736842,0.1282051282051282,0.0263157894736842,False,False,False,True,False,True,False,False,False,False,1
14.27,0.13,2,1590.909090909091,0.1285714285714285,0.0909090909090909,False,False,False,True,False,False,False,False,False,True,0
14.84,0.29,4,1291.6666666666667,0.2903225806451613,0.3333333333333333,True,False,False,False,False,False,False,False,True,False,1
8.94,0.18,3,1216.1739130434785,0.1787501787501787,0.2608695652173913,False,False,False,True,False,False,False,False,False,True,0
13.47,0.07,2,2076.923076923077,0.074074074074074,0.0,False,False,False,True,False,False,False,True,False,False,1
14.91,0.24,2,2076.923076923077,0.2444444444444444,0.0,False,False,False,True,False,False,False,False,True,False,1
7.88,0.09,2,4782.608695652174,0.0909090909090909,0.217391304347826,False,False,False,True,True,False,False,False,False,False,0
5.99,0.17,15,1170.7317073170732,0.1666666666666666,0.1707317073170731,False,False,False,True,False,True,False,False,False,False,0
10.59,0.23,17,1805.555555555556,0.2307692307692307,0.1944444444444444,False,False,False,True,False,False,False,True,False,False,0
15.96,0.11,2,6750.0,0.1111111111111111,0.05,True,False,False,False,False,False,False,False,False,True,0
7.9,0.08,3,2307.692307692308,0.08,0.0384615384615384,False,False,False,True,False,False,True,False,False,False,0
11.36,0.1,3,1923.076923076923,0.096,0.0,False,False,False,True,False,False,False,False,False,True,0
14.79,0.14,2,1666.6666666666667,0.1428571428571428,0.2857142857142857,False,False,False,True,False,False,False,False,True,False,1
10.38,0.11,14,1069.7674418604652,0.108695652173913,0.0697674418604651,False,False,False,True,False,True,False,False,False,False,1
14.59,0.27,2,2272.7272727272725,0.267,0.0,False,False,False,True,True,False,False,False,False,False,1
10.75,0.01,14,13750.0,0.0145454545454545,0.125,True,False,False,False,False,False,False,True,False,False,0
13.49,0.2,14,1119.7894736842106,0.1974055273547659,0.0789473684210526,False,False,False,True,False,False,False,False,True,False,0
11.83,0.13,4,1153.8461538461538,0.1333333333333333,0.0384615384615384,False,False,False,True,False,False,False,False,True,False,1
12.73,0.15,3,1545.4545454545455,0.1470588235294117,0.1818181818181818,False,False,False,True,True,False,False,False,False,False,1
16.07,0.19,14,3333.333333333333,0.1923076923076923,0.3333333333333333,False,False,True,False,False,False,True,False,False,False,0
10.83,0.03,2,1739.1304347826087,0.03,0.0434782608695652,True,False,False,False,False,False,False,False,False,True,0
9.88,0.22,2,1708.3333333333333,0.2195121951219512,0.125,True,False,False,False,True,False,False,False,False,False,0
11.28,0.05,2,1750.0,0.0476190476190476,0.0833333333333333,True,False,False,False,False,False,False,False,True,False,0
10.99,0.2,16,1782.608695652174,0.1951219512195122,0.0434782608695652,False,False,False,True,False,True,False,False,False,False,0
11.99,0.15,2,1419.1304347826087,0.1470588235294117,0.217391304347826,False,False,False,True,False,False,False,False,False,True,0
11.59,0.17,4,1304.3478260869565,0.1666666666666666,0.0,False,False,False,True,False,False,False,False,True,False,0
11.36,0.17,2,1363.6363636363635,0.1666666666666666,0.0909090909090909,False,False,False,True,False,True,False,False,False,False,0
7.51,0.1,11,4545.454545454545,0.1,0.0,True,False,False,False,False,False,False,False,False,True,0
9.88,0.1,3,2000.0,0.1,0.0,False,False,False,True,False,False,False,False,True,False,0
13.43,0.03,3,5520.0,0.0326086956521739,0.04,False,False,False,True,False,True,False,False,False,False,0
16.45,0.42,4,1483.8181818181818,0.4212106359514765,0.2727272727272727,True,False,False,False,False,False,False,False,False,True,1
14.27,0.11,2,1615.3846153846157,0.1142857142857142,0.0769230769230769,False,False,False,True,False,False,False,False,False,True,1
9.91,0.15,2,1820.8181818181815,0.1497828149183683,0.2272727272727272,True,False,False,False,False,False,False,False,False,True,0
9.99,0.18,4,1112.8695652173913,0.1758087201125175,0.0869565217391304,False,False,False,True,False,False,False,True,False,False,0
11.36,0.37,14,1166.6666666666667,0.3714285714285714,0.1944444444444444,False,False,False,True,False,False,False,False,True,False,1
12.69,0.19,15,1135.1351351351352,0.1904761904761904,0.1351351351351351,False,False,False,True,True,False,False,False,False,False,0
12.73,0.05,12,4534.883720930233,0.0512820512820512,0.0930232558139534,True,False,False,False,False,True,False,False,False,False,0
11.66,0.08,2,5217.391304347826,0.0833333333333333,0.0,False,False,False,True,True,False,False,False,False,False,0
13.47,0.25,4,1464.2272727272727,0.2483469406761245,0.1363636363636363,True,False,False,False,False,False,False,True,False,False,1
10.59,0.13,4,1828.571428571429,0.1302083333333333,0.238095238095238,False,False,False,True,False,False,False,False,True,False,0
7.51,0.15,13,4722.222222222223,0.1470588235294117,0.3611111111111111,True,False,False,False,False,False,False,False,False,True,0
11.11,0.15,12,396.6,0.1497100353000504,0.0,False,False,False,True,True,False,False,False,False,False,0
7.14,0.25,4,1600.0,0.25,0.32,True,False,False,False,True,False,False,False,False,False,0
11.71,0.42,4,1431.8181818181818,0.419047619047619,0.2272727272727272,False,False,False,True,False,True,False,False,False,False,1
14.79,0.17,2,1680.0,0.1714285714285714,0.08,True,False,False,False,False,True,False,False,False,False,0
11.36,0.22,12,1977.7777777777776,0.2157303370786517,0.1111111111111111,False,False,False,True,False,False,False,False,True,False,0
7.88,0.25,17,1666.6666666666667,0.25,0.3333333333333333,True,False,False,False,False,True,False,False,False,False,0
13.3,0.21,15,1222.2222222222222,0.2136363636363636,0.25,True,False,False,False,True,False,False,False,False,False,1
11.36,0.29,4,1909.090909090909,0.2857142857142857,0.0,False,False,True,False,False,True,False,False,False,False,0
11.36,0.4,3,1538.4615384615386,0.4,0.1923076923076923,True,False,False,False,False,False,False,True,False,False,0
16.7,0.09,12,1435.8974358974358,0.0857142857142857,0.0,False,False,False,True,True,False,False,False,False,False,1
11.36,0.1,4,2119.826086956521,0.098449421609648,0.217391304347826,False,False,False,True,False,False,False,True,False,False,0
9.99,0.09,3,2151.25,0.0949060623668409,0.0,False,False,False,True,False,False,False,True,False,False,0
13.23,0.16,2,1333.5,0.1562304711911011,0.125,False,False,False,True,True,False,False,False,False,False,0
10.99,0.09,13,6875.1,0.0890896132419892,0.05,True,False,False,False,False,False,False,True,False,False,0
14.96,0.17,2,1428.571428571429,0.1666666666666666,0.0952380952380952,False,False,False,True,False,False,False,False,True,False,1
12.99,0.12,4,1538.3076923076924,0.12001200120012,0.1923076923076923,False,False,False,True,False,True,False,False,False,False,0
